user_id,receipt_id,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,originalMetaBriteBarcode,originalMetaBriteDescription,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,needsFetchReviewReason,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,userFlaggedDescription,deleted,priceAfterCoupon,metabriteCampaignId
59c124bae4b0299e55b0f330,5ffcefb00a720f0515005e8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59c124bae4b0299e55b0f330,5ffce76e0a720f0515000b48,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffe23560a720f05ac006874,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffe22a20a720f05ac0061d7,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffe1dc20a7214ad28003180,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffce88b0a7214ad4e004b22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59c124bae4b0299e55b0f330,5ffce7a70a720f05150016b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59c124bae4b0299e55b0f330,5ffe1aa90a7214ad280015e8,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffcef5a0a720f0515004f1a,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffe23d70a7214ad280068f6,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffe18b10a7214ad280003d1,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffcef630a720f05150050ae,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffce7ae0a7214ad4e001851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59c124bae4b0299e55b0f330,5ffce8150a7214ad4e0030a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59c124bae4b0299e55b0f330,5ffe20290a720f05ac004a84,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffe1c520a7214ad2800245c,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffe1b630a7214ad28001c79,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffce8250a720f0515003510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59c124bae4b0299e55b0f330,5ffe1fa40a7214ad2800427f,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffce78c0a7214ad4e001045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59c124bae4b0299e55b0f330,5ffe23cf0a720f05ac006cc2,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffcef570a720f0515004e91,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1.0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,
59c124bae4b0299e55b0f330,5ffce8000a7214ad4e002b57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fff26bfb3348b03eb45bb32,5fff26c20a7214ad4c00000a,4011,ITEM NOT FOUND,29.00,29.00,False,1,True,2.0,4011,True,29.00,2.0,,,,,,,,,,,,,,,,,,,,
5fff0f4fb3348b03eb45abb0,5fff0f630a7214ad28006e2d,043000066706,"Jell-O Jigglers Star Wars Strawberry/Berry Blue Mold Kit, 6 pc",0.99,0.99,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
54943462e4b07e684157a532,5fff56370a720f05f3000033,043000000175,MAXWELL HOUSE International Cafe Flavor Instant Coffee Caffeine Dutch Chocolate Mint Bag 8.5 OZ 004300000017,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
5fff4beedf9ace121f0c17ea,5fff4ca00a7214ad4c000029,043000082294,MAXWELL HOUSE Ground Decaf Original 58.6oz,9.99,9.99,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
5fff2698b3348b03eb45bb10,5fff26ee0a720f05f300001a,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5fff4beedf9ace121f0c17ea,5fff4c910a720f05f3000026,043000955628,"Kool-Aid Unsweetened Drink Mix Cherry, 0.13 OZ",9.99,9.99,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
5ffe115404929101d0aaebb2,5ffe17e20a720f05ac0000e7,072785048119,Germ-X Hand Sanitizer - Original,2.29,2.29,,0,,1.0,,,,,,,,,SUAVE HAND SANITIZER,5332f5f6e4b03c9a25efd0b4,GERM-X,,2.29,Germ-X Fresh Hand Sanitizer with Pump - 8 fl oz,,,,,,True,,,2.29,
5fff561abd4dff11dda8fa2b,5fff561b0a720f05f300002e,043000206515,"Jell-O Pudding & Pie Filling Cook & Serve Chocolate, 3.4 Oz",10,10,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5fff2698b3348b03eb45bb10,5fff26fd0a720f05f300001d,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5fff2698b3348b03eb45bb10,5fff26fb0a7214ad4c000019,079400066619,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,1,False,1,True,1.0,079400066619,,,,080878042197,,,5332f5f6e4b03c9a25efd0b4,SUAVE HAIR CARE,5332f5f6e4b03c9a25efd0b4,,,,,,,,10.0,800,True,,,,
5fff55dabd4dff11dda8f5f1,5fff564a0a7214ad4c000030,043000061978,GEVALIA Espresso Roast Regular Whole Bean Coffee 7 OZ Bag,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE GROUND COFFEE,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
5fff4beedf9ace121f0c17ea,5fff4c8e0a720f05f3000025,044700071533,OSCAR MAYER Fun Pack Pepperoni Kabobble 8 oz,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - FUN PACK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
5fff4beedf9ace121f0c17ea,5fff4c810a720f05f3000023,025800026302,SMART ONES Flavorful Asian Inspirations Orange Sesame Chicken 9 oz. Box,10,10,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5fff4beedf9ace121f0c17ea,5fff4c8a0a7214ad4c000025,021000007660,,9.99,9.99,,1,,1.0,,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
5fff4beedf9ace121f0c17ea,5fff4c8c0a7214ad4c000026,070085035006,,9.99,9.99,,1,,1.0,,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,True,,,,
5fff55dabd4dff11dda8f5f1,5fff564d0a720f05f3000038,686924820858,OSCAR MAYER 98% Fat-Free Turkey Breast Shaved 9 OZ 068692482085,9.99,9.99,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
5fff2698b3348b03eb45bb10,5fff26cb0a7214ad4c00000e,798813118547,DEGREE CLINICAL PROTECTION MOTION SENSE ANTIPERSPIRANT DEODORANT REGULAR PLASTIC CONTAINER IN BOX 1.7 OZ,1,1,,1,,1.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,DEGREE DEODORANT,5332f5f6e4b03c9a25efd0b4,,,,,,,,10.0,800,,,,,
5fff4beedf9ace121f0c17ea,5fff4ca90a720f05f300002a,021000068159,"KRAFT Trios Snackfulls Monterey Jack Cheeses, Dried Apples, Granola Clusters,2.25 oz",0.99,0.99,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,KRAFT TRIOS SNACKFULLS,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
5fff0f4fb3348b03eb45abb0,5fff0f8c0a7214ad28006e32,021000648863,"KRAFT Brand Dressing Pourable Blue Cheese Dressing, 128 Ounce",1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5fff2698b3348b03eb45bb10,5fff26990a720f05f300000b,013562300631,"Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz",50.00,50.00,True,1,,5.0,,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,50.00,,013562300631,POINTS_GREATER_THAN_THRESHOLD,1.0,,,,,,,
5fff26bfb3348b03eb45bb32,5fff26c40a720f05f3000014,4011,ITEM NOT FOUND,22.00,22.00,False,1,True,3.0,4011,True,22.00,3.0,,,,,,,,,,,,,,,,,,,,
5fff2698b3348b03eb45bb10,5fff26d70a7214ad4c00000f,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
5fff26bfb3348b03eb45bb32,5fff26c60a7214ad4c00000c,4011,,22.00,22.00,True,1,True,1.0,4011,True,22.00,1.0,,,,,,,,,,,,USER_FLAGGED,,,,,,,,
54943462e4b07e684157a532,5fff0f990a7214ad28006e36,029000023666,PLANTERS Peanuts Cocoa 4 OZ,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS PEANUTS,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
5fff55dabd4dff11dda8f5f1,5fff566e0a720f05f300003f,043000078488,,9.99,9.99,,1,,1.0,,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,,,,,,,True,,,,
5fff2698b3348b03eb45bb10,5fff26f10a7214ad4c000018,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,1,,1.0,,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,870.0,77,,,,,
54943462e4b07e684157a532,5fff4c710a7214ad4c00001d,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
54943462e4b07e684157a532,5fff562e0a720f05f300002f,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5fff4beedf9ace121f0c17ea,5fff4c960a720f05f3000027,043000071182,"GEVALIA Cold Brew Iced Coffee Concentrate, House Blend - 32 fl oz",4.55,4.55,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE CONCENTRATE,559c2234e4b06aca36af13c6,,,,,,,,22.8,800,,,,,
5fff4c7d61ffa811fdb0856f,5fff4c7d0a720f05f3000022,043000062760,JELL-O Jigglers Ohio State University Mold Kit with Strawberry Flavor JELL-O,1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
54943462e4b07e684157a532,6000b8770a720f05f3000069,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
6000d4abe2571211db395b5c,6000d4b10a720f05f3000076,4011,ITEM NOT FOUND,21.00,21.00,False,1,True,3.0,4011,True,21.00,3.0,,,,,,,,,,,,,,,,,,,,
6000b884fb296c121a81ad3b,6000b8840a720f05f300006c,021000725403,,1,1,,1,,1.0,,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,True,,,,
6000b7aefb296c121a8198b1,6000b8280a720f05f3000061,021000024858,,9.99,9.99,,1,,1.0,,,,,,,,,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
54943462e4b07e684157a532,6000b8810a7214ad4c00005e,044700076422,"OSCAR MAYER Selects Hardwood Smoked Uncured Turkey Sausage, 13 oz",1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER SAUSAGE LINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
6000d46cfb296c121a81b20c,6000d48d0a7214ad4c000063,013562300631,"Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz",50.00,50.00,True,1,,5.0,,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,50.00,,013562300631,POINTS_GREATER_THAN_THRESHOLD,1.0,,,,,,,
6000d4abe2571211db395b5c,6000d4b00a7214ad4c00006c,4011,ITEM NOT FOUND,20.00,20.00,False,1,True,1.0,4011,True,20.00,1.0,,,,,,,,,,,,,,,,,,,,
6000d46cfb296c121a81b20c,6000d4d30a720f05f3000081,,DELETED ITEM,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
54943462e4b07e684157a532,6000b87d0a7214ad4c00005d,051600001003,"LEA & PERRINS Garlic & Herb Marinade Bottle, 16 oz",1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5e27526d0bdb6a138c32b556,6000b2be0a7214ad4c00004d,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,16.60,16.60,,1011,,4.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS,,16.60,BEN & JERRY' S CHUNKY MONKEY PINT,,,,166.0,,,,,,BEN AND JERRYS ICE CREAM
5e27526d0bdb6a138c32b556,6000c8460a720f05f300006f,,"BORDEN 2% MILK, 1/2 GAL",4.48,4.48,,1010,,1.0,,,,,,,,,,,BORDEN,,4.48,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
6000d4abe2571211db395b5c,6000d4ae0a720f05f3000075,4011,ITEM NOT FOUND,20.00,20.00,False,1,True,4.0,4011,True,20.00,4.0,,,,,,,,,,,,,,,,,,,,
6000d4aafb296c121a81b27e,6000d4aa0a720f05f3000072,,,,,True,1,True,,4011,True,22.00,4.0,,,,,,,,,,,,USER_FLAGGED,,,,,,,,
5e27526d0bdb6a138c32b556,6000b9b70a720f05f300006d,,"BORDEN 2% MILK, 1/2 GAL",4.81,4.81,,1010,,1.0,,,,,,,,,,,BORDEN,,4.81,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
600056a3f7e5b011fce897b0,600056de0a720f05f3000049,070470137735,"Yoplait Go-Gurt Yogurt - Strawberry Banana & Raspberry, 16 Pack",1,1,,1,,1.0,,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,YOPLAIT GO-GURT YOGURT - 16PK,5332f5f3e4b03c9a25efd0ae,,,,,,,,,800,,,,,
6000b7aefb296c121a8198b1,6000b82f0a720f05f3000063,043000000199,comfort bay.4 piece set 200 thread count full sheet set,9.99,9.99,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
5a43c08fe4b014fd6b6a0612,6000accd0a7214ad4c00004b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000d46cfb296c121a81b20c,6000d4810a720f05f3000070,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
60005704bd4dff11dda90a9d,600057040a7214ad4c000041,4011,ITEM NOT FOUND,25.00,25.00,False,1,True,6.0,4011,True,24.00,3.0,,,,,,,,,,,,,,,,,,,,
6000d4b5fb296c121a81b2bd,6000d4b50a720f05f3000078,,,,,False,1,True,,4011,True,27.00,1.0,,,,,,,,,,,,,,,,,,,,
6000d4bae2571211db395b9f,6000d4ba0a720f05f300007a,075925306254,,1,1,,1,,1.0,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
5a43c08fe4b014fd6b6a0612,6000c74b0a7214ad4c000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600056d6bd4dff11dda90a3f,600056d60a720f05f3000047,075925306254,,1,1,,1,,1.0,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
6000d46cfb296c121a81b20c,6000d4900a7214ad4c000064,822142991523,TIGI BED HEAD B FOR MEN CLEAN UP CLEANSING SHAMPOO LIQUID PLASTIC TUBE RP 8.45 OZ - 0822142991521,10.00,10.00,,0,,1.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,TIGI HAIR CARE,5332f5f6e4b03c9a25efd0b4,BRAND,,,,,,,100.0,,,,,,
6000d46cfb296c121a81b20c,6000d4bc0a7214ad4c000070,034100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,1,,1.0,,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,870.0,77,,,,,
5e56d38507a0df22a15dfc85,600082b40a720f05f3000058,,Stuffed Cabbage,1.00,1.00,,1013,,1.0,,,,,,,,,,,,,1.00,STUFF,,,,,,,,,,
6000d4abe2571211db395b5c,6000d4ac0a7214ad4c000069,4011,ITEM NOT FOUND,23.00,23.00,False,1,True,3.0,4011,True,23.00,3.0,,,,,,,,,,,,,,,,,,,,
600056a3f7e5b011fce897b0,600056da0a720f05f3000048,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
6000b7aefb296c121a8198b1,6000b8590a7214ad4c000057,043000043790,Jell-O Mixchief Vanilla Pudding Instant 3.40-oz,4.55,4.55,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
600056a3f7e5b011fce897b0,600056ea0a720f05f300004b,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
6000b75bbe5fc96dfee1d4d3,600205f60a7214ad4c00007b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000b75bbe5fc96dfee1d4d3,600206000a720f05f3000087,,HYV GRADE A X LRG EG,1.29,1.29,,1023,,1.0,,,,,,,,,,,HY-VEE,,1.29,HYV GRADE A X LRG EG,,,,,,,,,,
6000b75bbe5fc96dfee1d4d3,6001bb110a720f05f3000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000b75bbe5fc96dfee1d4d3,600208270a720f05f3000088,,HYV GRADE A X LRG EG,1.29,1.29,,1023,,1.0,,,,,,,,,,,HY-VEE,,1.29,HYV GRADE A X LRG EG,,,,,,,,,,
5a43c08fe4b014fd6b6a0612,6001e3a80a7214ad4c000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60037329e257124ec6b99eeb,600373700a720f05f3000091,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,14.49,14.49,,1010,,3.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS,,14.49,BEN & JERRY' S CHUNKY MONKEY PINT,,,,144.9,,,,,,BEN AND JERRYS ICE CREAM
60023de5fb296c121a81b955,60023e8f0a720f05f300008b,,HYV GRADE A X LRG EG,1.29,1.29,,1022,,1.0,,,,,,,,,,,HY-VEE,,1.29,HYV GRADE A X LRG EG,,,,,,,,,,
6002475cfb296c121a81b98d,600247cd0a7214ad4c00007e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60025c65fb296c4ef805d9e6,60025eb70a720f05f300008e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000b75bbe5fc96dfee1d4d3,60020d2a0a720f05f300008a,,HYV GRADE A X LRG EG,1.29,1.29,,1023,,1.0,,,,,,,,,,,HY-VEE,,1.29,HYV GRADE A X LRG EG,,,,,,,,,,
600258dafb296c4ef805d9b7,6002590c0a7214ad4c000082,,"BORDEN 2% MILK, 1/2 GAL",8.06,8.06,,1012,,2.0,,,,,,,,,,,,,8.06,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
6002541ae257124ec6b99a3a,600254550a720f05f300008c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60024f24e257124ec6b99a13,60024fa00a7214ad4c00007f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60025c65fb296c4ef805d9e6,60025f550a7214ad4c000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60025c65fb296c4ef805d9e6,60025cb80a720f05f300008d,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.96,13.96,,1022,,2.0,,,,,,,,,,,,,13.96,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,,,,,13.96,
60037005e257124ec6b99ec2,600370250a720f05f3000090,,KLEENEX TRUSTED CARE FACIAL TISSUES,3.81,3.81,,1012,,1.0,,,,,,,,,,,,,3.81,KLEENEX TRUSTED CARE FACIAL TISSUES,,,,,,,,,,
6002541ae257124ec6b99a3a,6002584e0a7214ad4c000081,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,4.95,4.95,,1014,,1.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS,,4.95,BEN S JERRY' S CHUNKY MONKEY PINT,,,,49.5,,,,,,BEN AND JERRYS ICE CREAM
6000b75bbe5fc96dfee1d4d3,60020af60a720f05f3000089,037000979715,Oral-B Glide Pro-Health Deep Clean Floss 40 M,3.99,3.99,,1011,,1.0,,,,,,,,,,,ORAL-B GLIDE,,3.99,OB GLIDE 3CT,,,,,,,,,,
60025fe0e257124ec6b99a87,600260210a720f05f300008f,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.81,4.81,,1010,,1.0,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,DORITOS,,4.81,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,4.81,DORITOS NACHO CHEESE MULTI SERVE
600498c4e257124ec6b9a331,600498e60a720f05f3000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60037a94fb296c4ef805ddbe,60037b500a7214ad4c000086,085718300512,BANZA SPAGH,2.88,2.88,,1235,,1.0,,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,2.88,BANZA SPAGH,085718300512,,,,,True,,,,
6004a5d3fb296c4ef805e256,6004a5f20a7214ad4c000088,,HYV GRADE A X LRG EG,1.29,1.29,,1040,,1.0,,,,,,,,,,,HY-VEE,,1.29,HYV GRADE A X LRG EG,,,,,,,,,,
600495c3fb296c4ef805e1fc,600496350a7214ad4c000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fa32b4d898c7a11a6bcebce,60048e120a720f05f3000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60049cdce257124ec6b9a353,60049d9d0a720f05f3000094,,HYV GRADE A X LRG EG,1.29,1.29,,1042,,1.0,,,,,,,,,,,HY-VEE,,1.29,HYV GRADE A X LRG EG,,,,,,,,,,
5fb0a078be5fc9775c1f3945,6005ee0e0a7214ad4c000089,075856000269,KLONDIKE FROZEN ICE CREAM NOVELTY REESES PEANUT BUTTER 12 CT 24 OZ - 0075856000261,5.00,5.00,,1003,,1.0,,,,,,,,5332f5f6e4b03c9a25efd0b4,KLONDIKE ICE CREAM,5332f5f6e4b03c9a25efd0b4,KLONDIKE,,5.00,KLONDIKE,,,,50.0,,,,,,KLONDIKE ICE CREAM
5a43c08fe4b014fd6b6a0612,6005b60f0a720f05f3000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004a965e257124ec6b9a39f,6004a99e0a720f05f3000095,,HYV GRADE A X LRG EG,1.29,1.29,,1050,,1.0,,,,,,,,,,,HY-VEE,,1.29,HYV GRADE A X LRG EG,,,,,,,,,,
5a43c08fe4b014fd6b6a0612,6005f5450a720f05f3000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb0a078be5fc9775c1f3945,6001f2470a7214ad4c00007a,22,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
